ProjID,Retail Store Number,Selling Location Type,Temperature,Movement period,Division,Store State,Account Format,Width,Traffic flow,Number of Segments,Number of Fixtures,Chain POG Field 7,Chain POG Field 8,Chain POG Field 9,Chain POG Field 10,StoreID,Planogram Number,Chain POG Field 1,Chain POG Field 2,Chain POG Field 3,# of Cooler Doors,Number of Stores,Chain POG Field 5,Chain POG Field 6,PlanoID,Wholesaler
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #4583 (GVL),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,650,Left-right,13,156,SC,,,0019-04583054_str04583,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4583 (GVL),Walmart #4583 (GVL)|3|4583054_904583sc,,2,Warm,"{""Mode"":1""""""HorizontalOrder"":0""""""VerticalOrder"":0""""""DepthOrder"":1""""""RowColumnOrder"":1""""""RestartAtPlanogram"":1""""""WorkSegmentBySegment"":1""""""RestartAtSegment"":1""""""WorkFixtureByFixture"":1""""""RestartAtFixture"":0""""""NumberOpenShelvesBeforeOtherFixtureTypes"":0""""""NumberPegboardsBeforeOtherFixtureTypes"":0""""""PositionsOfSameProductHaveDifferentNumbers"":1""""""ExceptOnPegboardsAndChests"":0""""""ExceptForAdjacentPositionsOnOpenShelves"":0""""""RowColumnTypeIsManual"":0""""""RowColumnSizeAutomatic"":0.67""""""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4583 (GVL)|3|4583054_904583sc,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #4583 (GVL),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,50,Left-right,1,12,SC,,,0035-04583004_str04583,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4583 (GVL),Walmart #4583 (GVL)|4|4583004_904583sc-1,,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4583 (GVL)|4|4583004_904583sc-1,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #640 (GVL),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,192,Left-right,4,22,SC,,,0013-00640016_str00640,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #640 (GVL),Walmart #640 (GVL)|3|0640016_900640sc,,2,Warm,"{""Mode"":1""""""HorizontalOrder"":0""""""VerticalOrder"":0""""""DepthOrder"":1""""""RowColumnOrder"":1""""""RestartAtPlanogram"":1""""""WorkSegmentBySegment"":1""""""RestartAtSegment"":1""""""WorkFixtureByFixture"":1""""""RestartAtFixture"":0""""""NumberOpenShelvesBeforeOtherFixtureTypes"":0""""""NumberPegboardsBeforeOtherFixtureTypes"":0""""""PositionsOfSameProductHaveDifferentNumbers"":1""""""ExceptOnPegboardsAndChests"":0""""""ExceptForAdjacentPositionsOnOpenShelves"":0""""""RowColumnTypeIsManual"":0""""""RowColumnSizeAutomatic"":0.67""""""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #640 (GVL)|3|0640016_900640sc,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #6887 (GVL),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,48,Right-left,1,5,SC,,,0035-06887004_str06887,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #6887 (GVL),Walmart #6887 (GVL)|2|6887004_906887sc,,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #6887 (GVL)|2|6887004_906887sc,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #3628 (GVL),DISPLAY,WARM,7,Walmart,SC,Supermarket,50,Right-left,1,12,SC,,,0018-03628004_str03628,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #3628 (GVL),Walmart Market #3628 (GVL)|2|3628004_903628nm,,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #3628 (GVL)|2|3628004_903628nm,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #3628 (GVL),DISPLAY,WARM,7,Walmart,SC,Supermarket,150,N/A,3,36,SC,,,0019-03628012_str03628,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #3628 (GVL),Walmart Market #3628 (GVL)|3|3628013_903628nm,,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #3628 (GVL)|3|3628013_903628nm,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #3628 (GVL),DISPLAY,WARM,7,Walmart,SC,Supermarket,50,Left-right,1,12,SC,,,0035-03628004_str03628,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #3628 (GVL),Walmart Market #3628 (GVL)|4|3628004_903628nm-1,,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #3628 (GVL)|4|3628004_903628nm-1,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #4443 (GVL),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,150,Left-right,3,36,SC,,,0019-04443012_str04443,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #4443 (GVL),Walmart Market #4443 (GVL)|2|4443013_904443nm,,2,Warm,"{""Mode"":1""""""HorizontalOrder"":0""""""VerticalOrder"":0""""""DepthOrder"":1""""""RowColumnOrder"":1""""""RestartAtPlanogram"":1""""""WorkSegmentBySegment"":1""""""RestartAtSegment"":1""""""WorkFixtureByFixture"":1""""""RestartAtFixture"":0""""""NumberOpenShelvesBeforeOtherFixtureTypes"":0""""""NumberPegboardsBeforeOtherFixtureTypes"":0""""""PositionsOfSameProductHaveDifferentNumbers"":1""""""ExceptOnPegboardsAndChests"":0""""""ExceptForAdjacentPositionsOnOpenShelves"":0""""""RowColumnTypeIsManual"":0""""""RowColumnSizeAutomatic"":0.67""""""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #4443 (GVL)|2|4443013_904443nm,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #4443 (GVL),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,50,Left-right,1,12,SC,,,0035-04443004_str04443,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #4443 (GVL),Walmart Market #4443 (GVL)|3|4443004_904443nm,,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #4443 (GVL)|3|4443004_904443nm,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #5291 (COLA),DISPLAY,COLD,7,Walmart,SC,Supermarket,96,Right-left,2,10,SC,,,0006-05291008_str05291,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #5291 (COLA),Walmart Market #5291 (COLA)|1|5291008_905291nm,COLD BEER ENDCAP,2,Cold,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #5291 (COLA)|1|5291008_905291nm,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #5291 (COLA),DISPLAY,COLD,7,Walmart,SC,Supermarket,288,Left-right,6,26,SC,,,0013-05291024_str05291,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #5291 (COLA),Walmart Market #5291 (COLA)|2|5291024_905291nm,BEER WARM,2,Warm,"{""Mode"":1""""""HorizontalOrder"":0""""""VerticalOrder"":0""""""DepthOrder"":1""""""RowColumnOrder"":1""""""RestartAtPlanogram"":1""""""WorkSegmentBySegment"":1""""""RestartAtSegment"":1""""""WorkFixtureByFixture"":1""""""RestartAtFixture"":0""""""NumberOpenShelvesBeforeOtherFixtureTypes"":0""""""NumberPegboardsBeforeOtherFixtureTypes"":0""""""PositionsOfSameProductHaveDifferentNumbers"":1""""""ExceptOnPegboardsAndChests"":0""""""ExceptForAdjacentPositionsOnOpenShelves"":0""""""RowColumnTypeIsManual"":0""""""RowColumnSizeAutomatic"":0.67""""""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #5291 (COLA)|2|5291024_905291nm,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #5291 (COLA),DISPLAY,COLD,7,Walmart,SC,Supermarket,50,Right-left,1,12,SC,,,0035-05291004_str05291,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #5291 (COLA),Walmart Market #5291 (COLA)|4|5291004_905291nm,Warm RTD,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #5291 (COLA)|4|5291004_905291nm,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #4440 (COLA),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,48,Left-right,1,5,SC,,,0008-04440004_str04440,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4440 (COLA),Walmart #4440 (COLA)|1|4440004_904440sc,Warm Non Alcohol Gondola,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4440 (COLA)|1|4440004_904440sc,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #4440 (COLA),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,192,Left-right,4,22,SC,,,0013-04440016_str04440,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4440 (COLA),Walmart #4440 (COLA)|3|4440016_904440sc-1,BEER WARM,2,Warm,"{""Mode"":1""""""HorizontalOrder"":0""""""VerticalOrder"":0""""""DepthOrder"":1""""""RowColumnOrder"":1""""""RestartAtPlanogram"":1""""""WorkSegmentBySegment"":1""""""RestartAtSegment"":1""""""WorkFixtureByFixture"":1""""""RestartAtFixture"":0""""""NumberOpenShelvesBeforeOtherFixtureTypes"":0""""""NumberPegboardsBeforeOtherFixtureTypes"":0""""""PositionsOfSameProductHaveDifferentNumbers"":1""""""ExceptOnPegboardsAndChests"":0""""""ExceptForAdjacentPositionsOnOpenShelves"":0""""""RowColumnTypeIsManual"":0""""""RowColumnSizeAutomatic"":0.67""""""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4440 (COLA)|3|4440016_904440sc-1,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #4440 (COLA),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,48,N/A,1,5,SC,,,0045-04440004_str04440,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4440 (COLA),Walmart #4440 (COLA)|4|4440004_904440sc-1,Hard Beverage Gondola,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4440 (COLA)|4|4440004_904440sc-1,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #4506 (COLA),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,48,Left-right,1,5,SC,,,0008-00097004_str00097,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4506 (COLA),Walmart #4506 (COLA)|1|4506004_904506sc,Warm Non Alcohol Gondola,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4506 (COLA)|1|4506004_904506sc,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #4506 (COLA),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,96,N/A,2,10,SC,,,0045-04506008_str04506,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4506 (COLA),Walmart #4506 (COLA)|2|4506008_904506sc,Hard Beverage Gondola,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4506 (COLA)|2|4506008_904506sc,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #881 (COLA),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,50,Right-left,1,12,SC,,,0035-00881004_str00881,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #881 (COLA),Walmart #881 (COLA)|4|0881004_900881SC,Warm RTD,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #881 (COLA)|4|0881004_900881SC,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Supercenter #1183 (COLA),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,48,Left-right,1,5,SC,,,0008-00097004_str00097,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1183 (COLA),Walmart Supercenter #1183 (COLA)|1|1183004_901183sc,Warm Non Alcohol Gondola,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1183 (COLA)|1|1183004_901183sc,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Supercenter #1183 (COLA),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,96,Right-left,2,8,SC,,,0013-01183008_str01183,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1183 (COLA),Walmart Supercenter #1183 (COLA)|4|1183008_901183sc,BEER WARM,2,Warm,"{""Mode"":1""""""HorizontalOrder"":0""""""VerticalOrder"":0""""""DepthOrder"":1""""""RowColumnOrder"":1""""""RestartAtPlanogram"":1""""""WorkSegmentBySegment"":1""""""RestartAtSegment"":1""""""WorkFixtureByFixture"":1""""""RestartAtFixture"":0""""""NumberOpenShelvesBeforeOtherFixtureTypes"":0""""""NumberPegboardsBeforeOtherFixtureTypes"":0""""""PositionsOfSameProductHaveDifferentNumbers"":1""""""ExceptOnPegboardsAndChests"":0""""""ExceptForAdjacentPositionsOnOpenShelves"":0""""""RowColumnTypeIsManual"":0""""""RowColumnSizeAutomatic"":0.67""""""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1183 (COLA)|4|1183008_901183sc,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Supercenter #1183 (COLA),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,48,Right-left,1,5,SC,,,0035-01183004_str01183,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1183 (COLA),Walmart Supercenter #1183 (COLA)|5|1183004_901183sc-1,Warm RTD,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1183 (COLA)|5|1183004_901183sc-1,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Supercenter #1339 (COLA),DISPLAY,WARM,7,Walmart,SC,Mass Merchandiser,100,N/A,2,24,SC,,,0035-01339008_str01339,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1339 (COLA),Walmart Supercenter #1339 (COLA)|3|1339008_901339SC,Warm RTD,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1339 (COLA)|3|1339008_901339SC,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #4440 (COLA),DOORS,COLD,7,Walmart,SC,Mass Merchandiser,464,Left-right,16,80,SC,,,0011-04440038_str04440,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4440 (COLA),Walmart #4440 (COLA)|2|4440016_904440sc,Grocery Doors,2,Cold,"{""Mode"":1""HorizontalOrder"":0""VerticalOrder"":0""DepthOrder"":1""RowColumnOrder"":1""RestartAtPlanogram"":1""WorkSegmentBySegment"":1""RestartAtSegment"":1""WorkFixtureByFixture"":1""RestartAtFixture"":0""NumberOpenShelvesBeforeOtherFixtureTypes"":0""NumberPegboardsBeforeOtherFixtureTypes"":0""PositionsOfSameProductHaveDifferentNumbers"":1""ExceptOnPegboardsAndChests"":0""ExceptForAdjacentPositionsOnOpenShelves"":0""RowColumnTypeIsManual"":0""RowColumnSizeAutomatic"":0.67""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4440 (COLA)|2|4440016_904440sc,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Supercenter #1183 (COLA),DOORS,COLD,7,Walmart,SC,Mass Merchandiser,210,Left-right,7,35,SC,,,0011-01183017_str01183,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1183 (COLA),Walmart Supercenter #1183 (COLA)|3|1183007_901183sc,BEER DOORS,2,Cold,"{""Mode"":1""""""HorizontalOrder"":0""""""VerticalOrder"":0""""""DepthOrder"":1""""""RowColumnOrder"":1""""""RestartAtPlanogram"":1""""""WorkSegmentBySegment"":1""""""RestartAtSegment"":1""""""WorkFixtureByFixture"":1""""""RestartAtFixture"":0""""""NumberOpenShelvesBeforeOtherFixtureTypes"":0""""""NumberPegboardsBeforeOtherFixtureTypes"":0""""""PositionsOfSameProductHaveDifferentNumbers"":1""""""ExceptOnPegboardsAndChests"":0""""""ExceptForAdjacentPositionsOnOpenShelves"":0""""""RowColumnTypeIsManual"":0""""""RowColumnSizeAutomatic"":0.67""""""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1183 (COLA)|3|1183007_901183sc,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Supercenter #1339 (COLA),DOORS,COLD,7,Walmart,SC,Mass Merchandiser,203,Right-left,7,36,SC,,,0011-01339016_str01339,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1339 (COLA),Walmart Supercenter #1339 (COLA)|1|1339007_901339SC,Grocery Doors,2,Cold,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1339 (COLA)|1|1339007_901339SC,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #1244 (GVL),OPEN AIR,COLD,7,Walmart,SC,Mass Merchandiser,816,Right-left,17,73,SC,,,0010-01244068_str01244,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #1244 (GVL),Walmart #1244 (GVL)|1|1244068_901244sc,,2,Cold,"{""Mode"":1""HorizontalOrder"":0""VerticalOrder"":0""DepthOrder"":1""RowColumnOrder"":1""RestartAtPlanogram"":1""WorkSegmentBySegment"":1""RestartAtSegment"":1""WorkFixtureByFixture"":1""RestartAtFixture"":0""NumberOpenShelvesBeforeOtherFixtureTypes"":0""NumberPegboardsBeforeOtherFixtureTypes"":0""PositionsOfSameProductHaveDifferentNumbers"":1""ExceptOnPegboardsAndChests"":0""ExceptForAdjacentPositionsOnOpenShelves"":0""RowColumnTypeIsManual"":0""RowColumnSizeAutomatic"":0.67""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #1244 (GVL)|1|1244068_901244sc,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #4583 (GVL),OPEN AIR,COLD,7,Walmart,SC,Mass Merchandiser,672,Left-right,14,61,SC,,,0010-04583056_str04583,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4583 (GVL),Walmart #4583 (GVL)|1|4583056_904583sc,,2,Cold,"{""Mode"":1""HorizontalOrder"":0""VerticalOrder"":0""DepthOrder"":1""RowColumnOrder"":1""RestartAtPlanogram"":1""WorkSegmentBySegment"":1""RestartAtSegment"":1""WorkFixtureByFixture"":1""RestartAtFixture"":0""NumberOpenShelvesBeforeOtherFixtureTypes"":0""NumberPegboardsBeforeOtherFixtureTypes"":0""PositionsOfSameProductHaveDifferentNumbers"":1""ExceptOnPegboardsAndChests"":0""ExceptForAdjacentPositionsOnOpenShelves"":0""RowColumnTypeIsManual"":0""RowColumnSizeAutomatic"":0.67""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4583 (GVL)|1|4583056_904583sc,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #6887 (GVL),OPEN AIR,COLD,7,Walmart,SC,Mass Merchandiser,864,Left-right,18,79,SC,,,0010-06887072_str06887,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #6887 (GVL),Walmart #6887 (GVL)|1|6887072_906887sc,,2,Cold,"{""Mode"":1""HorizontalOrder"":0""VerticalOrder"":0""DepthOrder"":1""RowColumnOrder"":1""RestartAtPlanogram"":1""WorkSegmentBySegment"":1""RestartAtSegment"":1""WorkFixtureByFixture"":1""RestartAtFixture"":0""NumberOpenShelvesBeforeOtherFixtureTypes"":0""NumberPegboardsBeforeOtherFixtureTypes"":0""PositionsOfSameProductHaveDifferentNumbers"":1""ExceptOnPegboardsAndChests"":0""ExceptForAdjacentPositionsOnOpenShelves"":0""RowColumnTypeIsManual"":0""RowColumnSizeAutomatic"":0.67""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #6887 (GVL)|1|6887072_906887sc,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #3628 (GVL),OPEN AIR,COLD,7,Walmart,SC,Supermarket,960,Left-right,20,86,SC,,,0010-03628080_str03628,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #3628 (GVL),Walmart Market #3628 (GVL)|1|3628080_903628nm,,2,Cold,"{""Mode"":1""HorizontalOrder"":0""VerticalOrder"":0""DepthOrder"":1""RowColumnOrder"":1""RestartAtPlanogram"":1""WorkSegmentBySegment"":1""RestartAtSegment"":1""WorkFixtureByFixture"":1""RestartAtFixture"":0""NumberOpenShelvesBeforeOtherFixtureTypes"":0""NumberPegboardsBeforeOtherFixtureTypes"":0""PositionsOfSameProductHaveDifferentNumbers"":1""ExceptOnPegboardsAndChests"":0""ExceptForAdjacentPositionsOnOpenShelves"":0""RowColumnTypeIsManual"":0""RowColumnSizeAutomatic"":0.67""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #3628 (GVL)|1|3628080_903628nm,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #4443 (GVL),OPEN AIR,COLD,7,Walmart,SC,Mass Merchandiser,672,Right-left,14,65,SC,,,0010-04443056_str04443,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #4443 (GVL),Walmart Market #4443 (GVL)|1|4443056_904443nm,,2,Cold,"{""Mode"":1""HorizontalOrder"":0""VerticalOrder"":0""DepthOrder"":1""RowColumnOrder"":1""RestartAtPlanogram"":1""WorkSegmentBySegment"":1""RestartAtSegment"":1""WorkFixtureByFixture"":1""RestartAtFixture"":0""NumberOpenShelvesBeforeOtherFixtureTypes"":0""NumberPegboardsBeforeOtherFixtureTypes"":0""PositionsOfSameProductHaveDifferentNumbers"":1""ExceptOnPegboardsAndChests"":0""ExceptForAdjacentPositionsOnOpenShelves"":0""RowColumnTypeIsManual"":0""RowColumnSizeAutomatic"":0.67""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #4443 (GVL)|1|4443056_904443nm,53929-GVL
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #3899 (CHS),OPEN AIR,COLD,7,Walmart,SC,Supermarket,912,Right-left,19,82,SC,,,0015-03899076_str03899,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #3899 (CHS),Walmart Market #3899 (CHS)|1|3899076_903899NHM,KW DOORS,2,Cold,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #3899 (CHS)|1|3899076_903899NHM,23912-CHS
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #4506 (COLA),OPEN AIR,COLD,7,Walmart,SC,Mass Merchandiser,864,Right-left,18,78,SC,,,0010-04506072_str04506,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4506 (COLA),Walmart #4506 (COLA)|3|4506072_904506sc,Grocery Open Air,2,Cold,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #4506 (COLA)|3|4506072_904506sc,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #881 (COLA),OPEN AIR,COLD,7,Walmart,SC,Mass Merchandiser,816,Left-right,18,78,SC,,,0010-00881068_str00881,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #881 (COLA),Walmart #881 (COLA)|1|0881068_900881SC,Grocery Open Air,2,Cold,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #881 (COLA)|1|0881068_900881SC,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Market #5291 (COLA),OPEN AIR,COLD,7,Walmart,SC,Supermarket,624,Left-right,13,56,SC,,,0015-05291052_str05291,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #5291 (COLA),Walmart Market #5291 (COLA)|3|5291052_905291nm,Grocery KW Doors,2,Cold,"{""Mode"":1""HorizontalOrder"":0""VerticalOrder"":0""DepthOrder"":1""RowColumnOrder"":1""RestartAtPlanogram"":1""WorkSegmentBySegment"":1""RestartAtSegment"":1""WorkFixtureByFixture"":1""RestartAtFixture"":0""NumberOpenShelvesBeforeOtherFixtureTypes"":0""NumberPegboardsBeforeOtherFixtureTypes"":0""PositionsOfSameProductHaveDifferentNumbers"":1""ExceptOnPegboardsAndChests"":0""ExceptForAdjacentPositionsOnOpenShelves"":0""RowColumnTypeIsManual"":0""RowColumnSizeAutomatic"":0.67""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Market #5291 (COLA)|3|5291052_905291nm,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Supercenter #1183 (COLA),OPEN AIR,COLD,7,Walmart,SC,Mass Merchandiser,528,Left-right,11,47,SC,,,0010-01183044_str01183,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1183 (COLA),Walmart Supercenter #1183 (COLA)|2|1183044_901183sc,Grocery Open Air,2,Cold,"{""Mode"":1""HorizontalOrder"":0""VerticalOrder"":0""DepthOrder"":1""RowColumnOrder"":1""RestartAtPlanogram"":1""WorkSegmentBySegment"":1""RestartAtSegment"":1""WorkFixtureByFixture"":1""RestartAtFixture"":0""NumberOpenShelvesBeforeOtherFixtureTypes"":0""NumberPegboardsBeforeOtherFixtureTypes"":0""PositionsOfSameProductHaveDifferentNumbers"":1""ExceptOnPegboardsAndChests"":0""ExceptForAdjacentPositionsOnOpenShelves"":0""RowColumnTypeIsManual"":0""RowColumnSizeAutomatic"":0.67""RowColumnSizeManual"":1.0}",1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1183 (COLA)|2|1183044_901183sc,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart Supercenter #1339 (COLA),OPEN AIR,COLD,7,Walmart,SC,Mass Merchandiser,864,Left-right,18,76,SC,,,0015-01339072_str01339,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1339 (COLA),Walmart Supercenter #1339 (COLA)|2|1339072_901339SC,Grocery KW Doors,2,Cold,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart Supercenter #1339 (COLA)|2|1339072_901339SC,33916-COLA
Shelf IQ PowerBI 2025 - Chain.csv,Walmart #881 (COLA),OPEN AIR,COLD,7,Walmart,SC,Mass Merchandiser,800,Left-right,16,192,SC,,,0019-00881066_str00881,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #881 (COLA),Walmart #881 (COLA)|3|0881067_900881SC,Madix Warm,2,Warm,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Walmart #881 (COLA)|3|0881067_900881SC,33916-COLA
